apple_id,time_ripen_2017
816,105.769199297703
817,131.701184521764
818,133.737309127031
82,103.105312410565
821,122.987367898466
822,117.020243257856
823,97.7638922893692
825,94.7530201228018
826,121.269852668734
827,86.7981726133651
828,95.5152057894746
829,85.4514769918784
83,101.46548101255
831,121.012260254423
832,103.612330903289
833,115.324202268528
835,125.683281923823
836,105.990834456129
839,84.6430726479602
84,136.348819293391
840,89.7233854589539
841,125.917188872371
844,113.82310112782
848,91.3532216829242
849,110.458375162225
85,104.693267247351
852,92.6528270889721
853,91.1317354438599
854,125.663595790446
856,134.393351168681
857,114.043792873542
859,85.3933511686812
86,123.370170439185
861,120.191044177189
862,135.119295624214
863,116.233218192477
864,94.1317354438599
866,110.393351168681
867,70.9908344561289
868,104.263670110821
87,87.7335552697672
871,107.526503564932
876,108.458375162225
877,114.837163711081
878,85.0301231167606
879,77.3924210218945
880,104.463567693925
881,87.7831544611299
882,91.7243174602072
885,133.95243249502
888,99.2719761562299
89,120.963175480905
891,100.377418826398
892,84.7691992977032
893,106.163384276826
894,125.905635303633
896,124.463567693925
897,94.820436151138
898,71.2719761562299
899,109.388473433913
9,75.0482407312825
900,89.2012079989167
904,129.02750322053
906,124.837974294185
907,114.392886095288
909,128.040424849069
911,109.143242013329
913,121.916042078466
914,94.7775569480392
915,99.5164347042622
916,89.0392525404992
917,114.990834456129
918,99.684765544955
919,132.832418100006
92,88.2636701108211
920,73.2451112192548
922,87.7913363302392
923,88.9128467309546
924,118.620467932785
926,134.78315446113
927,132.905635303633
928,120.369416628548
929,92.4287210612717
93,105.633169745826
931,121.137077154527
932,100.269852668734
933,105.615184140429
934,80.2719761562299
935,104.993183326021
937,127.77512817579
938,115.277444202709
939,87.3694166285481
94,93.4828179788143
942,100.898483506124
943,125.305145132326
945,108.324202268528
946,107.696741473364
947,113.940772152395
948,122.163384276826
949,122.563299291524
95,101.502765712999
950,109.608126399961
952,131.482550144143
953,116.110483633467
954,127.683309004877
956,135.110483633467
958,124.963175480905
959,129.94224496137
96,121.161762727397
962,127.78315446113
964,88.1215067904982
965,121.358284392487
967,76.3080897930966
968,123.993183326021
969,87.0437928735425
97,125.148427280645
970,125.892794127239
971,103.683309004877
972,115.723385458954
973,131.27471017947
975,114.119561358499
977,113.348819293391
978,95.9908344561289
979,125.517550406615
98,118.49451778758
980,94.4258763171213
981,124.180539773907
982,91.6151841404293
983,134.78315446113
985,102.5910562095
986,103.13173544386
987,136.392421021894
988,75.9333771156915
989,128.175584644732
99,134.755291010394
990,101.633169745826
991,97.8927941272393
994,113.369416628548
997,123.161762727397
998,78.7913363302392
